time	ymintpow	YQ_i_AKNP_chan_11	YQ_i_AKNP_chan_12	YQ_i_AKNP_chan_13	YQ_W_AKNP_11	YQ_AKPM_WT_11	offset_svrk	offset_akpm
337200.3125	99.77110290527344	2619975168.0	2981314816.0	1447369664.0	98.74520874023438	92.82162475585938	4.743053913116455	-28.6609023809433
337800.3125	99.77119445800781	2619828480.0	2981319168.0	1447543936.0	98.744140625	92.82050323486328	4.748798370361328	-28.655102849006653
338400.3125	99.77088165283203	2619701760.0	2981315328.0	1447675200.0	98.7430419921875	92.8194808959961	4.755074501037598	-28.650367259979248
339000.3125	99.77094268798828	2619566848.0	2981307904.0	1447805120.0	98.74176025390625	92.81846618652344	4.760179042816162	-28.645431995391846
339600.3125	99.77099609375	2619461120.0	2981314304.0	1447951616.0	98.7411880493164	92.81724548339844	4.764710903167725	-28.641045093536377
340200.3125	99.77117919921875	2619372800.0	2981334528.0	1448127680.0	98.74122619628906	92.81671142578125	4.769865989685059	-28.63672971725464
340800.3125	99.77108764648438	2619271424.0	2981348096.0	1448292544.0	98.74091339111328	92.8167495727539	4.774078369140625	-28.632235527038574
341400.3125	99.77079772949219	2619182592.0	2981354496.0	1448416640.0	98.74044036865234	92.81645202636719	4.778432369232178	-28.628525137901306
342000.3125	99.77096557617188	2619091968.0	2981356288.0	1448525504.0	98.73979187011719	92.81600952148438	4.78269624710083	-28.624942898750305
342600.3125	99.7708969116211	2619006464.0	2981363712.0	1448641984.0	98.73931121826172	92.8154067993164	4.785566329956055	-28.621390461921692
343200.3125	99.77099609375	2618952448.0	2981376512.0	1448736512.0	98.73921203613281	92.81494903564453	4.788565635681152	-28.618881106376648
343800.3125	99.7710952758789	2618888192.0	2981377024.0	1448809536.0	98.73870849609375	92.81484985351562	4.7913498878479	-28.616389632225037
344400.3125	99.77115631103516	2618831616.0	2981383424.0	1448890624.0	98.73843383789062	92.81439208984375	4.794417858123779	-28.613969683647156
345000.3125	99.77117919921875	2618771456.0	2981390592.0	1448974848.0	98.73811340332031	92.81413269042969	4.79672384262085	-28.6114364862442
345600.3125	99.77096557617188	2618724608.0	2981394176.0	1449035328.0	98.7378158569336	92.81382751464844	4.798343181610107	-28.60952615737915
346200.3125	99.77091979980469	2618683648.0	2981391872.0	1449071168.0	98.73739624023438	92.81354522705078	4.800049781799316	-28.6080539226532
346800.3125	99.77103424072266	2618649344.0	2981394944.0	1449116864.0	98.73719024658203	92.81314849853516	4.801116466522217	-28.606629371643066
347400.3125	99.77101135253906	2618627840.0	2981398528.0	1449149120.0	98.73710632324219	92.81295776367188	4.802348613739014	-28.605687618255615
348000.3125	99.77104187011719	2618604288.0	2981404928.0	1449187648.0	98.73703002929688	92.8128890991211	4.803039073944092	-28.604590892791748
348600.3125	99.77104187011719	2618589952.0	2981407744.0	1449208704.0	98.7369613647461	92.81280517578125	4.803450107574463	-28.603968024253845
349200.3125	99.77104187011719	2618584064.0	2981414144.0	1449228416.0	98.73704528808594	92.81273651123047	4.803532123565674	-28.603550791740417
349800.3125	99.77105712890625	2618582272.0	2981417472.0	1449235136.0	98.73707580566406	92.81282806396484	4.803371429443359	-28.603416681289673
350400.3125	99.77106475830078	2618586880.0	2981420544.0	1449234688.0	98.73715209960938	92.8128662109375	4.802820205688477	-28.60351800918579
351000.3125	99.77102661132812	2618599424.0	2981424896.0	1449228864.0	98.73733520507812	92.81291961669922	4.801891803741455	-28.60388457775116
351600.3125	99.77100372314453	2618619904.0	2981430528.0	1449214976.0	98.73757934570312	92.81309509277344	4.801074028015137	-28.604543209075928
352200.3125	99.7709732055664	2618637824.0	2981433088.0	1449198400.0	98.73776245117188	92.81331634521484	4.7994842529296875	-28.605175018310547
352800.3125	99.7710952758789	2618669312.0	2981435904.0	1449164800.0	98.73802185058594	92.8134994506836	4.79815149307251	-28.606343269348145
353400.3125	99.77099609375	2618699008.0	2981439744.0	1449138816.0	98.73833465576172	92.8137435913086	4.796164512634277	-28.60736846923828
354000.3125	99.77101135253906	2618741504.0	2981444864.0	1449098496.0	98.73873901367188	92.81402587890625	4.793671131134033	-28.60889732837677
354600.3125	99.77106475830078	2618791424.0	2981445888.0	1449040256.0	98.73912048339844	92.81440734863281	4.791321754455566	-28.61083745956421
355200.3125	99.77085876464844	2618842368.0	2981449728.0	1448987840.0	98.73956298828125	92.81477355957031	4.788326263427734	-28.612694144248962
355800.3125	99.77095031738281	2618906624.0	2981455616.0	1448925568.0	98.74016571044922	92.815185546875	4.785489559173584	-28.615057468414307
356400.3125	99.77105712890625	2618970624.0	2981463808.0	1448871808.0	98.7408447265625	92.81575012207031	4.7825822830200195	-28.61725687980652
357000.3125	99.77104187011719	2619032832.0	2981467392.0	1448805952.0	98.74137878417969	92.81639862060547	4.778781890869141	-28.619593381881714
357600.3125	99.77098083496094	2619112960.0	2981472512.0	1448725312.0	98.74210357666016	92.81690216064453	4.775208473205566	-28.622549772262573
358200.3125	99.77106475830078	2619190528.0	2981476864.0	1448643776.0	98.74276733398438	92.81757354736328	4.771029949188232	-28.625428676605225
358800.3125	99.77104187011719	2619279360.0	2981483520.0	1448555968.0	98.74359130859375	92.81819152832031	4.7662739753723145	-28.628695011138916
359400.3125	99.77091979980469	2619379456.0	2981488640.0	1448451584.0	98.74446105957031	92.81897735595703	4.762526035308838	-28.632426261901855
360000.3125	99.77119445800781	2619464448.0	2981496576.0	1448372288.0	98.74528503417969	92.8198013305664	4.758077144622803	-28.635472059249878
360600.3125	99.77100372314453	2619559168.0	2981501440.0	1448275520.0	98.74613189697266	92.82056427001953	4.753213882446289	-28.63900363445282
361200.3125	99.77104187011719	2619660800.0	2981505280.0	1448164864.0	98.74696350097656	92.82136535644531	4.747039794921875	-28.64285409450531
361800.3125	99.77094268798828	2619787520.0	2981508352.0	1448023744.0	98.74798583984375	92.82215118408203	4.7415452003479	-28.647682070732117
362400.3125	99.77102661132812	2619903744.0	2981514240.0	1447902784.0	98.74899291992188	92.82311248779297	4.7368035316467285	-28.652024269104004
363000.3125	99.77108764648438	2620016384.0	2981527808.0	1447809600.0	98.75020599365234	92.82405090332031	4.730727672576904	-28.65593731403351
363600.3125	99.77100372314453	2620143360.0	2981532928.0	1447674304.0	98.75128173828125	92.8251953125	4.72580623626709	-28.6607027053833
364200.3125	99.7711181640625	2620252160.0	2981541376.0	1447569472.0	98.75231170654297	92.82620239257812	4.718164920806885	-28.664663434028625
364800.3125	99.7709732055664	2620408320.0	2981543424.0	1447392960.0	98.7535400390625	92.82716369628906	4.711954116821289	-28.670677542686462
365400.3125	99.77106475830078	2620540160.0	2981548800.0	1447253632.0	98.75466918945312	92.82832336425781	4.7054924964904785	-28.67562472820282
366000.3125	99.77101135253906	2620679424.0	2981555712.0	1447111616.0	98.75590515136719	92.82939147949219	4.698879718780518	-28.680792450904846
366600.3125	99.77100372314453	2620814848.0	2981557504.0	1446957056.0	98.7569580078125	92.83055114746094	4.6930928230285645	-28.686025738716125
367200.3125	99.77108764648438	2620940800.0	2981565952.0	1446835200.0	98.75813293457031	92.83154296875	4.685135841369629	-28.69061827659607
367800.3125	99.77101135253906	2621106944.0	2981570816.0	1446654208.0	98.75950622558594	92.83264923095703	4.676727771759033	-28.696927428245544
368400.3125	99.77101135253906	2621277952.0	2981569792.0	1446452160.0	98.7607650756836	92.83393859863281	4.67106294631958	-28.703618049621582
369000.3125	99.77094268798828	2621408256.0	2981580032.0	1446329856.0	98.76202392578125	92.83512115478516	4.662415981292725	-28.708332777023315
369600.3125	99.77100372314453	2621590016.0	2981587456.0	1446139008.0	98.76359558105469	92.8363037109375	4.656187057495117	-28.715139627456665
370200.3125	99.77094268798828	2621724928.0	2981596672.0	1446007744.0	98.76486206054688	92.83777618408203	4.648087024688721	-28.720062971115112
370800.3125	99.77091217041016	2621898496.0	2981607168.0	1445835712.0	98.76644897460938	92.8389663696289	4.639048099517822	-28.726449608802795
371400.3125	99.7709732055664	2622082816.0	2981597696.0	1445579008.0	98.76744079589844	92.84046173095703	4.631291389465332	-28.734079003334045
372000.3125	99.77096557617188	2622247168.0	2981588224.0	1445338880.0	98.76820373535156	92.84139251708984	4.622231483459473	-28.74099910259247
372600.3125	99.77099609375	2622432256.0	2981584640.0	1445099648.0	98.76937103271484	92.84210205078125	4.614442825317383	-28.74845266342163
373200.3125	99.77091979980469	2622600448.0	2981590272.0	1444915072.0	98.77073669433594	92.84320831298828	4.6068339347839355	-28.754842281341553
373800.3125	99.7709732055664	2622772992.0	2981604352.0	1444750208.0	98.77238464355469	92.844482421875	4.597664833068848	-28.761085867881775
374400.3125	99.77104187011719	2622959872.0	2981601792.0	1444524864.0	98.77371215820312	92.8460464477539	4.589522838592529	-28.76846194267273
375000.3125	99.77104187011719	2623135744.0	2981604864.0	1444325952.0	98.77510070800781	92.8472900390625	4.580445289611816	-28.775206208229065
375600.3125	99.77098083496094	2623323648.0	2981607680.0	1444114496.0	98.77658081054688	92.84860229492188	4.570673942565918	-28.78243327140808
376200.3125	99.77108764648438	2623522048.0	2981603840.0	1443874816.0	98.77798461914062	92.84998321533203	4.563296318054199	-28.790268301963806
376800.3125	99.77092742919922	2623683328.0	2981609216.0	1443702784.0	98.77935791015625	92.85132598876953	4.554914474487305	-28.79634201526642
377400.3125	99.77098083496094	2623865088.0	2981620480.0	1443521344.0	98.781005859375	92.85260772705078	4.546181678771973	-28.803032636642456
378000.3125	99.77099609375	2624048384.0	2981620736.0	1443312128.0	98.78243255615234	92.85414123535156	4.535407543182373	-28.810128569602966
378600.3125	99.77094268798828	2624269568.0	2981621504.0	1443057664.0	98.78411865234375	92.8554916381836	4.526187419891357	-28.818681836128235
379200.3125	99.77100372314453	2624464128.0	2981627904.0	1442849344.0	98.7857666015625	92.85707092285156	4.518477439880371	-28.826037049293518
379800.3125	99.77114868164062	2624642304.0	2981642752.0	1442685376.0	98.78752136230469	92.85862731933594	4.508965015411377	-28.83242964744568
380400.3125	99.77098083496094	2624844544.0	2981650688.0	1442474816.0	98.7892837524414	92.86026763916016	4.501467704772949	-28.83998453617096
381000.3125	99.77104187011719	2625005568.0	2981654528.0	1442301440.0	98.7906265258789	92.86192321777344	4.490203380584717	-28.846094012260437
381600.3125	99.77104187011719	2625238528.0	2981657088.0	1442040704.0	98.79248046875	92.8631820678711	4.481329441070557	-28.85502576828003
382200.3125	99.77092742919922	2625421824.0	2981657088.0	1441829248.0	98.79388427734375	92.86492919921875	4.4723429679870605	-28.862151503562927
382800.3125	99.77100372314453	2625618944.0	2981666560.0	1441630336.0	98.795654296875	92.86624145507812	4.463343143463135	-28.869447112083435
383400.3125	99.77122497558594	2625809152.0	2981674240.0	1441433664.0	98.79732513427734	92.867919921875	4.4557108879089355	-28.876540064811707
384000.3125	99.7709732055664	2625973248.0	2981681408.0	1441266112.0	98.79878234863281	92.86947631835938	4.44545841217041	-28.882628679275513
384600.3125	99.77107238769531	2626186240.0	2981684224.0	1441027328.0	98.80047607421875	92.87086486816406	4.434884071350098	-28.89081835746765
385200.3125	99.77098083496094	2626401536.0	2981679872.0	1440770176.0	98.80203247070312	92.87244415283203	4.4279255867004395	-28.89927625656128
385800.3125	99.77092742919922	2626562816.0	2981692928.0	1440621888.0	98.80362701416016	92.87391662597656	4.417542457580566	-28.905069828033447
386400.3125	99.77083587646484	2626782464.0	2981700864.0	1440392512.0	98.80553436279297	92.87541198730469	4.410224437713623	-28.913304209709167
387000.3125	99.7711181640625	2626940928.0	2981710848.0	1440238400.0	98.80701446533203	92.877197265625	4.400974273681641	-28.919079899787903
387600.3125	99.77108764648438	2627134464.0	2981713920.0	1440026496.0	98.80859375	92.87859344482422	4.390985488891602	-28.92645299434662
388200.3125	99.77108764648438	2627330048.0	2981698560.0	1439758592.0	98.8096923828125	92.88008117675781	4.3825531005859375	-28.93458604812622
388800.3125	99.77112579345703	2627513344.0	2981700352.0	1439556544.0	98.81117248535156	92.88111114501953	4.372968673706055	-28.941592574119568
389400.3125	99.77091217041016	2627712256.0	2981702656.0	1439337472.0	98.81278991699219	92.88249969482422	4.364721298217773	-28.949186205863953
390000.3125	99.77106475830078	2627883008.0	2981705216.0	1439148416.0	98.81417083740234	92.88402557373047	4.357020378112793	-28.955715894699097
390600.3125	99.77110290527344	2628036096.0	2981693696.0	1438944128.0	98.81507110595703	92.88532257080078	4.347813606262207	-28.96200716495514
391200.3125	99.77106475830078	2628223488.0	2981691392.0	1438724160.0	98.81646728515625	92.88616943359375	4.339804649353027	-28.96934151649475
391800.3125	99.77099609375	2628389376.0	2981686016.0	1438521216.0	98.81761932373047	92.88748168945312	4.331095218658447	-28.975939750671387
392400.3125	99.77104187011719	2628568576.0	2981687040.0	1438320960.0	98.81904602050781	92.8885498046875	4.321872711181641	-28.982827067375183
393000.3125	99.77096557617188	2628755712.0	2981684480.0	1438100544.0	98.8204345703125	92.889892578125	4.315062046051025	-28.99014949798584
393600.3125	99.77098083496094	2628908800.0	2981694208.0	1437953152.0	98.8218765258789	92.8912124633789	4.307445049285889	-28.995707631111145
394200.3125	99.77104187011719	2629072384.0	2981701376.0	1437789184.0	98.8233642578125	92.892578125	4.299637317657471	-29.00177240371704
394800.3125	99.77082824707031	2629235968.0	2981701888.0	1437605952.0	98.82466125488281	92.89395904541016	4.290228843688965	-29.0080726146698
395400.3125	99.77100372314453	2629426176.0	2981700096.0	1437385088.0	98.82609558105469	92.89518737792969	4.282352924346924	-29.01546359062195
396000.3125	99.77115631103516	2629588480.0	2981700096.0	1437200512.0	98.82736206054688	92.89653015136719	4.2758612632751465	-29.02173101902008
396600.3125	99.77095031738281	2629738752.0	2981712640.0	1437065664.0	98.82887268066406	92.8977279663086	4.267941474914551	-29.02710735797882
397200.3125	99.77101135253906	2629902080.0	2981714944.0	1436888704.0	98.83023071289062	92.89913940429688	4.261867523193359	-29.03331220149994
397800.3125	99.77085876464844	2630032896.0	2981718784.0	1436752960.0	98.83137512207031	92.90040588378906	4.252875804901123	-29.03819978237152
398400.3125	99.77104187011719	2630214400.0	2981717760.0	1436542848.0	98.83274841308594	92.9014892578125	4.246016025543213	-29.04525101184845
399000.3125	99.77099609375	2630352896.0	2981712640.0	1436373504.0	98.8337173461914	92.90278625488281	4.239172458648682	-29.050755500793457
399600.3125	99.7709732055664	2630501376.0	2981717760.0	1436222528.0	98.83505249023438	92.9036865234375	4.232429504394531	-29.056283831596375
400200.3125	99.77085876464844	2630626048.0	2981652992.0	1435856064.0	98.8338623046875	92.90495300292969	4.226822376251221	-29.063767194747925
400800.3125	99.77099609375	2630740736.0	2981634816.0	1435662976.0	98.83415222167969	92.90382385253906	4.219419479370117	-29.068931937217712
401400.3125	99.77101135253906	2630885632.0	2981608448.0	1435417472.0	98.83450317382812	92.90409851074219	4.211956024169922	-29.07552719116211
402000.3125	99.77101135253906	2631032064.0	2981589248.0	1435197952.0	98.83513641357422	92.9044418334961	4.207155227661133	-29.081842303276062
402600.3125	99.77096557617188	2631141376.0	2981591808.0	1435081920.0	98.83606719970703	92.905029296875	4.2003045082092285	-29.08596694469452
403200.3125	99.77091217041016	2631266304.0	2981565952.0	1434871360.0	98.83638000488281	92.90589904785156	4.195556640625	-29.091668128967285
403800.3125	99.77108764648438	2631360512.0	2981559040.0	1434746816.0	98.83695220947266	92.90618133544922	4.18968391418457	-29.095548391342163
404400.3125	99.77096557617188	2631482368.0	2981557248.0	1434606144.0	98.83787536621094	92.90674591064453	4.183434963226318	-29.10027503967285
405000.3125	99.77104187011719	2631607808.0	2981548032.0	1434441728.0	98.83863830566406	92.90760040283203	4.178355693817139	-29.10541594028473
405600.3125	99.77108764648438	2631703040.0	2981529856.0	1434286272.0	98.83892822265625	92.9083251953125	4.172759056091309	-29.10970151424408
406200.3125	99.77096557617188	2631811584.0	2981518848.0	1434137536.0	98.83953857421875	92.9085922241211	4.168144702911377	-29.114234447479248
406800.3125	99.77085876464844	2631906560.0	2981515520.0	1434022400.0	98.8402099609375	92.90917205810547	4.163877010345459	-29.117998480796814
407400.3125	99.77103424072266	2631998976.0	2981516288.0	1433922048.0	98.84097290039062	92.9097900390625	4.158919811248779	-29.12152409553528
408000.3125	99.77114868164062	2632100352.0	2981513728.0	1433802880.0	98.84172058105469	92.9105224609375	4.154722213745117	-29.125499725341797
408600.3125	99.77108764648438	2632187648.0	2981509632.0	1433695360.0	98.84232330322266	92.91120910644531	4.1502556800842285	-29.128986597061157
409200.3125	99.77105712890625	2632279808.0	2981510144.0	1433595008.0	98.84308624267578	92.91178894042969	4.145669937133789	-29.132500290870667
409800.3125	99.77096557617188	2632369920.0	2981505536.0	1433482560.0	98.84368896484375	92.9124984741211	4.142406463623047	-29.136118292808533
410400.3125	99.77101135253906	2632442368.0	2981508608.0	1433411328.0	98.8443603515625	92.9130630493164	4.138917446136475	-29.138779640197754
411000.3125	99.77096557617188	2632520704.0	2981513728.0	1433341440.0	98.84515380859375	92.9136962890625	4.135373115539551	-29.14157807826996
411600.3125	99.77098083496094	2632595200.0	2981515776.0	1433264384.0	98.84580993652344	92.91443634033203	4.1313042640686035	-29.144367575645447
412200.3125	99.77115631103516	2632678400.0	2981516544.0	1433173888.0	98.84649658203125	92.9150619506836	4.1280412673950195	-29.147541522979736
412800.3125	99.77115631103516	2632747008.0	2981518336.0	1433104896.0	98.84711456298828	92.91570281982422	4.1254563331604	-29.150089621543884
413400.3125	99.77103424072266	2632807936.0	2981525504.0	1433057408.0	98.8478012084961	92.91629791259766	4.1225810050964355	-29.152172803878784
414000.3125	99.77096557617188	2632854528.0	2981509888.0	1432965568.0	98.84779357910156	92.91693878173828	4.1204352378845215	-29.154479503631592
414600.3125	99.77094268798828	2632898048.0	2981508608.0	1432913152.0	98.84809875488281	92.91693115234375	4.117455005645752	-29.156187176704407
415200.3125	99.77096557617188	2632958208.0	2981506560.0	1432843264.0	98.84855651855469	92.9172134399414	4.115377902984619	-29.158547520637512
415800.3125	99.77098083496094	2632993024.0	2981494528.0	1432774720.0	98.84854888916016	92.91764831542969	4.113402843475342	-29.16029393672943
416400.3125	99.77094268798828	2633036032.0	2981495552.0	1432731712.0	98.84893798828125	92.91764068603516	4.111612319946289	-29.161882400512695
417000.3125	99.7709732055664	2633072640.0	2981494528.0	1432690496.0	98.84922790527344	92.91800689697266	4.110276699066162	-29.16329801082611
417600.3125	99.77112579345703	2633100800.0	2981494528.0	1432660032.0	98.8494644165039	92.91828155517578	4.108664512634277	-29.164370894432068
418200.3125	99.77101135253906	2633133312.0	2981492992.0	1432622400.0	98.8497085571289	92.91850280761719	4.10723876953125	-29.165658354759216
418800.3125	99.77099609375	2633161472.0	2981490688.0	1432586560.0	98.84989166259766	92.91871643066406	4.106410026550293	-29.166799783706665
419400.3125	99.77101135253906	2633178880.0	2981490688.0	1432568640.0	98.85004425048828	92.91889953613281	4.105432987213135	-29.167446494102478
420000.3125	99.7711181640625	2633201152.0	2981491712.0	1432551168.0	98.85029602050781	92.9190444946289	4.104886054992676	-29.168254137039185
420600.3125	99.77101135253906	2633212928.0	2981492224.0	1432541760.0	98.85041809082031	92.91928100585938	4.104395866394043	-29.168644547462463
421200.3125	99.77104187011719	2633222656.0	2981490688.0	1432528320.0	98.85047912597656	92.91938781738281	4.10406494140625	-29.169070720672607
421800.3125	99.77102661132812	2633228544.0	2981487872.0	1432519360.0	98.85050201416016	92.91944885253906	4.103937149047852	-29.169344902038574
422400.3125	99.77104187011719	2633233152.0	2981489408.0	1432520704.0	98.85060119628906	92.91946411132812	4.104022979736328	-29.16944921016693
423000.3125	99.7711181640625	2633232640.0	2981490432.0	1432526976.0	98.85064697265625	92.9195556640625	4.104233741760254	-29.1693776845932
423600.3125	99.7711181640625	2633228032.0	2981490176.0	1432533696.0	98.85063171386719	92.91960144042969	4.104637145996094	-29.169195890426636
424200.3125	99.77100372314453	2633220608.0	2981489920.0	1432544896.0	98.85060119628906	92.9195785522461	4.105262279510498	-29.16886806488037
424800.3125	99.7709732055664	2633208320.0	2981490176.0	1432562816.0	98.85054016113281	92.9195556640625	4.10602331161499	-29.168370366096497
425400.3125	99.77107238769531	2633193728.0	2981490688.0	1432584320.0	98.85047149658203	92.91950988769531	4.107006549835205	-29.167750477790833
426000.3125	99.77100372314453	2633174528.0	2981491200.0	1432610304.0	98.85035705566406	92.91943359375	4.108240604400635	-29.166969656944275
426600.3125	99.77091217041016	2633147136.0	2981487872.0	1432636288.0	98.85009765625	92.9193344116211	4.109325408935547	-29.165995121002197
427200.3125	99.77095031738281	2633125120.0	2981488896.0	1432664960.0	98.84996032714844	92.9190902709961	4.110706806182861	-29.165104031562805
427800.3125	99.77092742919922	2633097472.0	2981489152.0	1432699904.0	98.84977722167969	92.91895294189453	4.112281799316406	-29.16400134563446
428400.3125	99.77101135253906	2633063680.0	2981487616.0	1432736192.0	98.84950256347656	92.9188003540039	4.114394664764404	-29.162725806236267
429000.3125	99.77110290527344	2633023488.0	2981490688.0	1432793984.0	98.84930419921875	92.91853332519531	4.116342544555664	-29.161038994789124
429600.3125	99.77115631103516	2632982272.0	2981489408.0	1432840576.0	98.84898376464844	92.91834259033203	4.118168354034424	-29.159468412399292
430200.3125	99.77096557617188	2632943104.0	2981487616.0	1432882240.0	98.84864807128906	92.91805267333984	4.120532989501953	-29.157981276512146
430800.3125	99.77105712890625	2632894208.0	2981486080.0	1432936896.0	98.84825134277344	92.917724609375	4.1225266456604	-29.156139492988586
431400.3125	99.77098083496094	2632852480.0	2981484544.0	1432983040.0	98.84791564941406	92.9173583984375	4.125645160675049	-29.15455996990204
